camera,path,label,split,Latitude,Longitude,Month,Hour,category,prediction
3837,/gpfs/scratch/hc4549/weather/3837/20130617_132215.jpg,59,train,47.0675219,7.0999358,6,15,Medium,
19834,/gpfs/scratch/hc4549/weather/19834/20140202_070239.jpg,47,train,28.2441768,-82.7192671,2,2,Many,
623,/gpfs/scratch/hc4549/weather/623/20131002_014156.jpg,57,train,29.272958,-94.85084,10,18,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20110115_094003.jpg,39,train,49.1,10.75,1,12,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20130523_184530.jpg,36,train,47.0675219,7.0999358,5,22,Many,
8733,/gpfs/scratch/hc4549/weather/8733/20130213_080645.jpg,27,train,47.441685,8.620672,2,5,Medium,
19388,/gpfs/scratch/hc4549/weather/19388/20131228_144402.jpg,36,train,57.6333,18.3,12,17,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20130703_023204.jpg,68,train,32.231328037,-110.946649929,7,17,Low,
3837,/gpfs/scratch/hc4549/weather/3837/20130405_222210.jpg,36,train,47.0675219,7.0999358,4,20,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20131209_153649.jpg,42,train,37.9843530112,23.7326566772,12,16,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130323_111634.jpg,30,train,38.9115347345,-97.212305746,3,2,Many,
623,/gpfs/scratch/hc4549/weather/623/20121116_021150.jpg,45,train,29.272958,-94.85084,11,17,Many,
684,/gpfs/scratch/hc4549/weather/684/20130422_084147.jpg,35,train,37.2979,-79.9877,4,2,Many,
162,/gpfs/scratch/hc4549/weather/162/20131129_140830.jpg,20,train,41.9797,-88.4061,11,4,Medium,
10870,/gpfs/scratch/hc4549/weather/10870/20131209_113802.jpg,33,train,47.6946284842,9.27217400644,12,11,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20131215_021541.jpg,53,train,-30.0342535017,-51.2312071242,12,23,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130917_185358.jpg,54,train,28.7540844,-17.8861498,9,19,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20111221_141002.jpg,32,train,49.1,10.75,12,14,Many,
260,/gpfs/scratch/hc4549/weather/260/20140408_041455.jpg,42,train,39.6421,-78.9125,4,20,Many,
260,/gpfs/scratch/hc4549/weather/260/20131226_054455.jpg,26,train,39.6421,-78.9125,12,0,Medium,
204,/gpfs/scratch/hc4549/weather/204/20131230_121951.jpg,22,train,41.702494694,-86.2378195222,12,3,Medium,
162,/gpfs/scratch/hc4549/weather/162/20130907_080824.jpg,49,train,41.9797,-88.4061,9,0,Many,
19106,/gpfs/scratch/hc4549/weather/19106/20130430_073650.jpg,36,train,46.82261667,-71.21337891,4,5,Many,
684,/gpfs/scratch/hc4549/weather/684/20140424_051150.jpg,41,train,37.2979,-79.9877,4,0,Many,
204,/gpfs/scratch/hc4549/weather/204/20130618_205115.jpg,53,train,41.702494694,-86.2378195222,6,14,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130331_194355.jpg,43,train,42.2480919,3.1227702,3,20,Many,
162,/gpfs/scratch/hc4549/weather/162/20130924_000830.jpg,51,train,41.9797,-88.4061,9,14,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20130124_121651.jpg,44,train,32.231328037,-110.946649929,1,2,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20120113_215406.jpg,25,train,47.3645089866,7.15401294173,1,21,Medium,
3888,/gpfs/scratch/hc4549/weather/3888/20130901_011227.jpg,54,train,42.2480919,3.1227702,9,2,Many,
204,/gpfs/scratch/hc4549/weather/204/20130714_201944.jpg,58,train,41.702494694,-86.2378195222,7,11,Many,
19106,/gpfs/scratch/hc4549/weather/19106/20130629_110642.jpg,43,train,46.82261667,-71.21337891,6,7,Many,
623,/gpfs/scratch/hc4549/weather/623/20130302_221147.jpg,44,train,29.272958,-94.85084,3,13,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20130703_185417.jpg,44,train,47.3645089866,7.15401294173,7,21,Many,
5021,/gpfs/scratch/hc4549/weather/5021/20130627_114638.jpg,42,train,-30.0343080145,-51.2312634505,6,12,Many,
162,/gpfs/scratch/hc4549/weather/162/20140730_063838.jpg,45,train,41.9797,-88.4061,7,1,Many,
861,/gpfs/scratch/hc4549/weather/861/20140716_213551.jpg,57,train,36.0579,-112.1255,7,13,Many,
623,/gpfs/scratch/hc4549/weather/623/20141008_114151.jpg,56,train,29.272958,-94.85084,10,4,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130923_042317.jpg,36,train,46.948,7.44815,9,2,Many,
162,/gpfs/scratch/hc4549/weather/162/20140525_093840.jpg,38,train,41.9797,-88.4061,5,2,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130630_094019.jpg,43,train,44.08473,-66.1834478,6,8,Many,
623,/gpfs/scratch/hc4549/weather/623/20130716_001154.jpg,60,train,29.272958,-94.85084,7,15,Medium,
10917,/gpfs/scratch/hc4549/weather/10917/20121210_102417.jpg,28,train,47.3645089866,7.15401294173,12,8,Medium,
684,/gpfs/scratch/hc4549/weather/684/20120902_134148.jpg,52,train,37.2979,-79.9877,9,7,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20130117_084633.jpg,22,train,46.3833333,11.85,1,13,Medium,
623,/gpfs/scratch/hc4549/weather/623/20140503_184148.jpg,56,train,29.272958,-94.85084,5,11,Many,
19388,/gpfs/scratch/hc4549/weather/19388/20130608_034406.jpg,44,train,57.6333,18.3,6,6,Many,
8733,/gpfs/scratch/hc4549/weather/8733/20130206_100644.jpg,31,train,47.441685,8.620672,2,8,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20131013_173801.jpg,44,train,47.6946284842,9.27217400644,10,17,Many,
162,/gpfs/scratch/hc4549/weather/162/20130718_033836.jpg,57,train,41.9797,-88.4061,7,20,Many,
260,/gpfs/scratch/hc4549/weather/260/20140405_004450.jpg,38,train,39.6421,-78.9125,4,19,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20130309_192417.jpg,35,train,47.3645089866,7.15401294173,3,17,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20130420_233925.jpg,47,train,33.7497447444,-84.3883686381,4,16,Many,
162,/gpfs/scratch/hc4549/weather/162/20140927_210835.jpg,53,train,41.9797,-88.4061,9,16,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130412_001358.jpg,44,train,42.2480919,3.1227702,4,1,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20130411_153554.jpg,55,train,19.1998222193,-96.1388478948,4,8,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130628_060648.jpg,54,train,37.9843530112,23.7326566772,6,7,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20130501_142420.jpg,49,train,47.3645089866,7.15401294173,5,12,Many,
684,/gpfs/scratch/hc4549/weather/684/20130326_071143.jpg,32,train,37.2979,-79.9877,3,0,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20111223_101003.jpg,37,train,49.1,10.75,12,10,Many,
684,/gpfs/scratch/hc4549/weather/684/20140820_184145.jpg,55,train,37.2979,-79.9877,8,12,Many,
4679,/gpfs/scratch/hc4549/weather/4679/20140922_061015.jpg,39,train,49.5847611497,9.36662846022,9,6,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20131014_143549.jpg,53,train,19.1998222193,-96.1388478948,10,7,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130509_131019.jpg,42,train,44.08473,-66.1834478,5,10,Many,
684,/gpfs/scratch/hc4549/weather/684/20140503_021154.jpg,52,train,37.2979,-79.9877,5,18,Many,
17218,/gpfs/scratch/hc4549/weather/17218/20130117_151016.jpg,34,train,44.08473,-66.1834478,1,12,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20110915_151003.jpg,48,train,49.1,10.75,9,15,Many,
5021,/gpfs/scratch/hc4549/weather/5021/20130609_031628.jpg,42,train,-30.0343080145,-51.2312634505,6,1,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20130722_165217.jpg,57,train,47.0675219,7.0999358,7,20,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140605_082223.jpg,44,train,47.0675219,7.0999358,6,10,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20140725_184531.jpg,39,train,-30.0342535017,-51.2312071242,7,19,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20131016_220839.jpg,37,train,49.7724798,9.9584878,10,22,Many,
162,/gpfs/scratch/hc4549/weather/162/20131130_100833.jpg,28,train,41.9797,-88.4061,11,0,Medium,
204,/gpfs/scratch/hc4549/weather/204/20140510_204956.jpg,51,train,41.702494694,-86.2378195222,5,14,Many,
162,/gpfs/scratch/hc4549/weather/162/20140921_223838.jpg,50,train,41.9797,-88.4061,9,15,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130129_213655.jpg,37,train,37.9843530112,23.7326566772,1,22,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20140429_103925.jpg,51,train,33.7497447444,-84.3883686381,4,3,Many,
1093,/gpfs/scratch/hc4549/weather/1093/20140503_162404.jpg,39,train,42.9675258075,-85.8862860319,5,8,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130704_180657.jpg,60,train,37.9843530112,23.7326566772,7,19,Medium,
18590,/gpfs/scratch/hc4549/weather/18590/20130317_120928.jpg,45,train,33.7497447444,-84.3883686381,3,2,Many,
260,/gpfs/scratch/hc4549/weather/260/20140108_004450.jpg,26,train,39.6421,-78.9125,1,22,Medium,
204,/gpfs/scratch/hc4549/weather/204/20131117_104949.jpg,46,train,41.702494694,-86.2378195222,11,4,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20130706_132723.jpg,42,train,46.3833333,11.85,7,12,Many,
623,/gpfs/scratch/hc4549/weather/623/20140622_121157.jpg,57,train,29.272958,-94.85084,6,3,Many,
623,/gpfs/scratch/hc4549/weather/623/20130503_114148.jpg,41,train,29.272958,-94.85084,5,5,Many,
684,/gpfs/scratch/hc4549/weather/684/20140409_171157.jpg,43,train,37.2979,-79.9877,4,9,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130419_135708.jpg,52,train,-34.5806593772,-58.4284707051,4,14,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130822_102323.jpg,43,train,46.948,7.44815,8,8,Many,
4679,/gpfs/scratch/hc4549/weather/4679/20140802_224016.jpg,49,train,49.5847611497,9.36662846022,8,23,Many,
204,/gpfs/scratch/hc4549/weather/204/20140309_054947.jpg,33,train,41.702494694,-86.2378195222,3,23,Many,
19388,/gpfs/scratch/hc4549/weather/19388/20130907_011411.jpg,40,train,57.6333,18.3,9,3,Many,
5021,/gpfs/scratch/hc4549/weather/5021/20131111_064629.jpg,51,train,-30.0343080145,-51.2312634505,11,5,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20130304_112413.jpg,32,train,47.3645089866,7.15401294173,3,9,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130901_095703.jpg,47,train,-34.5806593772,-58.4284707051,9,10,Many,
684,/gpfs/scratch/hc4549/weather/684/20131211_094144.jpg,29,train,37.2979,-79.9877,12,3,Medium,
17244,/gpfs/scratch/hc4549/weather/17244/20121222_100553.jpg,49,train,19.1998222193,-96.1388478948,12,1,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130512_042319.jpg,39,train,46.948,7.44815,5,2,Many,
260,/gpfs/scratch/hc4549/weather/260/20140428_024450.jpg,41,train,39.6421,-78.9125,4,21,Many,
260,/gpfs/scratch/hc4549/weather/260/20141016_011448.jpg,46,train,39.6421,-78.9125,10,20,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20131225_041530.jpg,53,train,-30.0342535017,-51.2312071242,12,2,Many,
19388,/gpfs/scratch/hc4549/weather/19388/20131114_074407.jpg,36,train,57.6333,18.3,11,10,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20131008_023844.jpg,36,train,49.7724798,9.9584878,10,5,Many,
204,/gpfs/scratch/hc4549/weather/204/20130610_031952.jpg,48,train,41.702494694,-86.2378195222,6,21,Many,
684,/gpfs/scratch/hc4549/weather/684/20140722_201150.jpg,57,train,37.2979,-79.9877,7,12,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20130731_212214.jpg,56,train,47.0675219,7.0999358,7,19,Many,
684,/gpfs/scratch/hc4549/weather/684/20131030_041150.jpg,48,train,37.2979,-79.9877,10,20,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140502_105214.jpg,41,train,47.0675219,7.0999358,5,14,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20131117_012400.jpg,51,train,28.7540844,-17.8861498,11,7,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20130827_023033.jpg,66,train,32.231328037,-110.946649929,8,17,Low,
18590,/gpfs/scratch/hc4549/weather/18590/20131209_183919.jpg,37,train,33.7497447444,-84.3883686381,12,11,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20130415_043842.jpg,40,train,49.7724798,9.9584878,4,7,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20130420_163555.jpg,52,train,19.1998222193,-96.1388478948,4,9,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20130804_190837.jpg,55,train,49.7724798,9.9584878,8,19,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20131209_112724.jpg,29,train,46.3833333,11.85,12,10,Medium,
19388,/gpfs/scratch/hc4549/weather/19388/20130619_194413.jpg,45,train,57.6333,18.3,6,22,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130303_135314.jpg,34,train,46.948,7.44815,3,16,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20130113_063924.jpg,47,train,33.7497447444,-84.3883686381,1,3,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20140112_100853.jpg,31,train,49.7724798,9.9584878,1,10,Many,
162,/gpfs/scratch/hc4549/weather/162/20130105_130833.jpg,23,train,41.9797,-88.4061,1,3,Medium,
19834,/gpfs/scratch/hc4549/weather/19834/20140325_063238.jpg,48,train,28.2441768,-82.7192671,3,0,Many,
9483,/gpfs/scratch/hc4549/weather/9483/20130611_135417.jpg,52,train,50.1065184167,8.67800682695,6,17,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20131215_150928.jpg,35,train,33.7497447444,-84.3883686381,12,5,Many,
204,/gpfs/scratch/hc4549/weather/204/20140507_164948.jpg,47,train,41.702494694,-86.2378195222,5,10,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20131216_040927.jpg,38,train,33.7497447444,-84.3883686381,12,18,Many,
19834,/gpfs/scratch/hc4549/weather/19834/20140416_043241.jpg,50,train,28.2441768,-82.7192671,4,20,Many,
260,/gpfs/scratch/hc4549/weather/260/20130930_221453.jpg,52,train,39.6421,-78.9125,9,17,Many,
4679,/gpfs/scratch/hc4549/weather/4679/20140629_134017.jpg,45,train,49.5847611497,9.36662846022,6,16,Many,
684,/gpfs/scratch/hc4549/weather/684/20131022_194158.jpg,47,train,37.2979,-79.9877,10,13,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20131211_044222.jpg,34,train,42.2480919,3.1227702,12,5,Many,
623,/gpfs/scratch/hc4549/weather/623/20130918_114147.jpg,57,train,29.272958,-94.85084,9,4,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130310_061356.jpg,38,train,42.2480919,3.1227702,3,7,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130420_150651.jpg,49,train,37.9843530112,23.7326566772,4,16,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20131125_125706.jpg,54,train,-34.5806593772,-58.4284707051,11,13,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20140722_163843.jpg,54,train,49.7724798,9.9584878,7,20,Many,
3888,/gpfs/scratch/hc4549/weather/3888/20130907_231226.jpg,49,train,42.2480919,3.1227702,9,22,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20111118_094004.jpg,35,train,49.1,10.75,11,12,Many,
3297,/gpfs/scratch/hc4549/weather/3297/20131126_203110.jpg,37,train,49.7522678667,-125.296347435,11,15,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20131011_194532.jpg,51,train,-30.0342535017,-51.2312071242,10,20,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20120720_181004.jpg,53,train,33.7497447444,-84.3883686381,7,9,Many,
260,/gpfs/scratch/hc4549/weather/260/20140904_024507.jpg,63,train,39.6421,-78.9125,9,15,Medium,
204,/gpfs/scratch/hc4549/weather/204/20131103_091951.jpg,35,train,41.702494694,-86.2378195222,11,4,Many,
3297,/gpfs/scratch/hc4549/weather/3297/20130124_103115.jpg,33,train,49.7522678667,-125.296347435,1,5,Many,
3396,/gpfs/scratch/hc4549/weather/3396/20130424_233844.jpg,38,train,49.7724798,9.9584878,4,2,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20111104_124001.jpg,39,train,49.1,10.75,11,13,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20131106_183922.jpg,47,train,33.7497447444,-84.3883686381,11,11,Many,
9730,/gpfs/scratch/hc4549/weather/9730/20130506_032703.jpg,45,train,-34.5806593772,-58.4284707051,5,23,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20121212_145420.jpg,20,train,47.3645089866,7.15401294173,12,17,Medium,
4181,/gpfs/scratch/hc4549/weather/4181/20130217_193150.jpg,47,train,32.231328037,-110.946649929,2,10,Many,
19106,/gpfs/scratch/hc4549/weather/19106/20130902_020646.jpg,46,train,46.82261667,-71.21337891,9,22,Many,
19106,/gpfs/scratch/hc4549/weather/19106/20130714_120646.jpg,53,train,46.82261667,-71.21337891,7,8,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20130722_145727.jpg,47,train,46.3833333,11.85,7,15,Many,
11160,/gpfs/scratch/hc4549/weather/11160/20130227_165314.jpg,30,train,46.948,7.44815,2,19,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20130902_040109.jpg,65,train,32.231328037,-110.946649929,9,16,Low,
8438,/gpfs/scratch/hc4549/weather/8438/20130110_181639.jpg,34,train,38.9115347345,-97.212305746,1,9,Many,
260,/gpfs/scratch/hc4549/weather/260/20131115_074448.jpg,28,train,39.6421,-78.9125,11,3,Medium,
1093,/gpfs/scratch/hc4549/weather/1093/20140922_125411.jpg,36,train,42.9675258075,-85.8862860319,9,6,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20110918_131001.jpg,44,train,49.1,10.75,9,11,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20130318_065730.jpg,24,train,46.3833333,11.85,3,7,Medium,
162,/gpfs/scratch/hc4549/weather/162/20130124_083832.jpg,16,train,41.9797,-88.4061,1,1,Low,
17218,/gpfs/scratch/hc4549/weather/17218/20130715_201015.jpg,54,train,44.08473,-66.1834478,7,17,Many,
684,/gpfs/scratch/hc4549/weather/684/20130827_151144.jpg,51,train,37.2979,-79.9877,8,7,Many,
10870,/gpfs/scratch/hc4549/weather/10870/20131013_070804.jpg,37,train,47.6946284842,9.27217400644,10,7,Many,
162,/gpfs/scratch/hc4549/weather/162/20140706_060837.jpg,48,train,41.9797,-88.4061,7,0,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20131127_020549.jpg,47,train,19.1998222193,-96.1388478948,11,17,Many,
684,/gpfs/scratch/hc4549/weather/684/20140112_021150.jpg,37,train,37.2979,-79.9877,1,18,Many,
162,/gpfs/scratch/hc4549/weather/162/20130308_070833.jpg,22,train,41.9797,-88.4061,3,0,Medium,
9730,/gpfs/scratch/hc4549/weather/9730/20130711_082709.jpg,45,train,-34.5806593772,-58.4284707051,7,6,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20131116_132215.jpg,34,train,47.0675219,7.0999358,11,15,Many,
4801,/gpfs/scratch/hc4549/weather/4801/20110819_011001.jpg,50,train,49.1,10.75,8,1,Many,
861,/gpfs/scratch/hc4549/weather/861/20140130_170550.jpg,34,train,36.0579,-112.1255,1,6,Many,
8438,/gpfs/scratch/hc4549/weather/8438/20130529_061634.jpg,53,train,38.9115347345,-97.212305746,5,0,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20131028_130645.jpg,54,train,37.9843530112,23.7326566772,10,14,Many,
4679,/gpfs/scratch/hc4549/weather/4679/20140724_194037.jpg,48,train,49.5847611497,9.36662846022,7,22,Many,
19306,/gpfs/scratch/hc4549/weather/19306/20130318_222325.jpg,50,train,37.20861,-113.02028,3,13,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20131010_063922.jpg,46,train,33.7497447444,-84.3883686381,10,0,Many,
162,/gpfs/scratch/hc4549/weather/162/20140531_003829.jpg,60,train,41.9797,-88.4061,5,16,Medium,
3297,/gpfs/scratch/hc4549/weather/3297/20130424_153110.jpg,41,train,49.7522678667,-125.296347435,4,10,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130817_043950.jpg,58,train,28.7540844,-17.8861498,8,7,Many,
10066,/gpfs/scratch/hc4549/weather/10066/20130210_072737.jpg,17,train,46.3833333,11.85,2,10,Low,
18590,/gpfs/scratch/hc4549/weather/18590/20120831_093927.jpg,53,train,33.7497447444,-84.3883686381,8,2,Many,
4584,/gpfs/scratch/hc4549/weather/4584/20130704_233650.jpg,53,train,37.9843530112,23.7326566772,7,0,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130911_125357.jpg,56,train,28.7540844,-17.8861498,9,13,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20130329_215421.jpg,31,train,47.3645089866,7.15401294173,3,21,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20130122_192419.jpg,26,train,47.3645089866,7.15401294173,1,17,Medium,
9730,/gpfs/scratch/hc4549/weather/9730/20130415_195700.jpg,52,train,-34.5806593772,-58.4284707051,4,20,Many,
17244,/gpfs/scratch/hc4549/weather/17244/20130123_123555.jpg,49,train,19.1998222193,-96.1388478948,1,5,Many,
684,/gpfs/scratch/hc4549/weather/684/20121104_181154.jpg,37,train,37.2979,-79.9877,11,10,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20121216_182417.jpg,33,train,47.3645089866,7.15401294173,12,16,Many,
19106,/gpfs/scratch/hc4549/weather/19106/20130513_233644.jpg,34,train,46.82261667,-71.21337891,5,21,Many,
684,/gpfs/scratch/hc4549/weather/684/20121226_021150.jpg,32,train,37.2979,-79.9877,12,20,Many,
3297,/gpfs/scratch/hc4549/weather/3297/20130901_140123.jpg,43,train,49.7522678667,-125.296347435,9,6,Many,
623,/gpfs/scratch/hc4549/weather/623/20140301_091151.jpg,46,train,29.272958,-94.85084,3,0,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20140413_181535.jpg,49,train,-30.0342535017,-51.2312071242,4,16,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20130209_231655.jpg,38,train,32.231328037,-110.946649929,2,13,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20131011_055212.jpg,36,train,47.0675219,7.0999358,10,9,Many,
18590,/gpfs/scratch/hc4549/weather/18590/20131219_180927.jpg,35,train,33.7497447444,-84.3883686381,12,8,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140418_102213.jpg,41,train,47.0675219,7.0999358,4,12,Many,
3837,/gpfs/scratch/hc4549/weather/3837/20140418_142213.jpg,41,train,47.0675219,7.0999358,4,16,Many,
6798,/gpfs/scratch/hc4549/weather/6798/20130713_030949.jpg,51,train,28.7540844,-17.8861498,7,7,Many,
4181,/gpfs/scratch/hc4549/weather/4181/20131208_023035.jpg,40,train,32.231328037,-110.946649929,12,17,Many,
162,/gpfs/scratch/hc4549/weather/162/20130725_123834.jpg,42,train,41.9797,-88.4061,7,5,Many,
5020,/gpfs/scratch/hc4549/weather/5020/20140814_124533.jpg,44,train,-30.0342535017,-51.2312071242,8,13,Many,
204,/gpfs/scratch/hc4549/weather/204/20131222_064950.jpg,31,train,41.702494694,-86.2378195222,12,0,Many,
623,/gpfs/scratch/hc4549/weather/623/20140108_164147.jpg,43,train,29.272958,-94.85084,1,9,Many,
1093,/gpfs/scratch/hc4549/weather/1093/20140803_202405.jpg,58,train,42.9675258075,-85.8862860319,8,12,Many,
10917,/gpfs/scratch/hc4549/weather/10917/20130111_142417.jpg,30,train,47.3645089866,7.15401294173,1,12,Many,
